athlete_id,edition_year,total_medals,participation_number
117847,2008,1,1
117848,2008,1,1
117848,2012,1,2
117848,2016,1,3
117848,2020,1,4
117849,2008,1,1
117849,2012,1,2
117849,2016,1,3
117850,2008,1,1
117851,2008,1,1
117851,2012,1,2
117851,2016,1,3
117852,2008,1,1
117853,2008,1,1
117854,2008,1,1
117855,2008,1,1
117855,2012,1,2
117855,2016,1,3
117855,2020,1,4
117856,2008,1,1
117856,2012,1,2
117856,2016,1,3
117856,2020,1,4
117857,2008,1,1
117857,2012,1,2
117857,2016,1,3
117858,2008,1,1
117858,2012,1,2
117858,2016,1,3
117859,2008,1,1
117860,2008,1,1
117860,2020,1,2
117861,2008,1,1
117861,2012,1,2
117861,2016,1,3
117861,2020,1,4
117862,2008,1,1
117862,2012,1,2
117863,2008,1,1
117863,2012,1,2
117864,2008,1,1
117864,2012,1,2
117865,2008,1,1
117865,2012,1,2
117865,2016,1,3
117866,2008,1,1
117867,2008,1,1
117868,2008,1,1
117869,2008,1,1
117869,2012,1,2
117869,2016,1,3
117870,2008,1,1
117870,2012,1,2
117872,2008,1,1
117872,2012,1,2
117873,2008,1,1
117873,2012,1,2
117873,2016,1,3
117873,2020,1,4
117874,2008,1,1
117874,2012,1,2
117874,2016,1,3
117875,2008,1,1
117875,2012,1,2
117876,2008,1,1
117876,2012,1,2
117877,2008,1,1
117878,2008,1,1
117878,2012,1,2
117878,2016,1,3
117879,2008,1,1
117879,2012,1,2
117880,2008,1,1
117880,2012,1,2
117880,2016,1,3
117880,2020,1,4
117881,2008,1,1
117881,2016,1,2
117882,2008,1,1
117882,2012,1,2
117884,2008,1,1
117884,2012,1,2
117884,2016,1,3
117884,2020,1,4
117885,2008,1,1
117886,2008,1,1
117887,2008,1,1
117887,2012,1,2
117887,2016,1,3
117887,2020,1,4
117888,2008,1,1
117889,2008,1,1
117889,2012,1,2
117890,2008,1,1
117890,2012,1,2
117890,2016,1,3
117891,2008,1,1
117892,2008,1,1
117893,2008,1,1
117894,2008,1,1
117895,2008,1,1
117895,2012,1,2
117896,2008,1,1
117897,2008,1,1
117897,2012,1,2
117898,2008,1,1
117898,2012,1,2
117898,2016,1,3
117898,2020,1,4
117899,2008,1,1
117900,2008,1,1
117901,2008,1,1
117901,2012,1,2
117902,2008,1,1
117902,2012,1,2
117903,2008,1,1
117904,2008,1,1
117904,2012,1,2
117905,2008,1,1
117906,2008,1,1
117907,2008,1,1
117907,2012,1,2
117908,2008,1,1
117909,2008,1,1
117910,2008,1,1
117911,2008,1,1
117912,2008,1,1
117912,2012,1,2
117913,2008,1,1
117914,2008,1,1
117915,2008,1,1
117916,2008,1,1
117917,2008,1,1
117918,2008,1,1
117919,2008,1,1
117920,2008,1,1
117921,2008,1,1
117922,2008,1,1
117923,2008,1,1
117924,2008,1,1
117925,2008,1,1
117926,2008,1,1
117927,2008,1,1
117928,2008,1,1
117929,2008,1,1
117929,2012,1,2
117930,2008,1,1
117930,2012,1,2
117931,2008,1,1
117931,2012,1,2
117932,2008,1,1
117932,2012,1,2
117933,2008,1,1
117933,2012,1,2
117934,2008,1,1
117935,2008,1,1
117935,2012,1,2
117936,2008,1,1
117936,2012,1,2
117937,2008,1,1
117937,2012,1,2
117938,2008,1,1
117939,2008,1,1
117939,2012,1,2
117940,2008,1,1
117941,2008,1,1
117942,2008,1,1
117943,2008,1,1
117943,2012,1,2
117944,2008,1,1
117945,2008,1,1
117946,2008,1,1
117947,2008,1,1
117948,2008,1,1
117949,2008,1,1
117950,2008,1,1
117950,2012,1,2
117951,2008,1,1
117952,2008,1,1
117953,2008,1,1
117954,2008,1,1
117955,2008,1,1
117955,2012,1,2
117955,2016,1,3
117956,2008,1,1
117956,2012,1,2
117957,2008,1,1
117958,2008,1,1
117959,2008,1,1
117960,2008,1,1
117961,2008,1,1
117962,2008,1,1
117963,2008,1,1
117964,2008,1,1
117964,2016,1,2
117965,2008,1,1
117966,2008,1,1
117967,2008,1,1
117967,2012,1,2
117968,2008,1,1
117968,2012,1,2
117969,2008,1,1
117969,2012,1,2
117969,2016,1,3
117970,2008,1,1
117971,2008,1,1
117972,2008,1,1
117972,2012,1,2
117974,2008,1,1
117975,2008,1,1
117975,2012,1,2
117976,2008,1,1
117977,2008,1,1
117978,2008,1,1
117978,2012,1,2
117980,2008,1,1
117981,2008,1,1
117982,2008,1,1
117982,2012,1,2
117983,2008,1,1
117984,2008,1,1
117984,2012,1,2
117985,2008,1,1
117985,2012,1,2
117985,2016,1,3
117986,2008,1,1
117986,2012,1,2
117986,2016,1,3
117987,2008,1,1
117987,2012,1,2
117988,2008,1,1
117989,2008,1,1
117990,2008,1,1
117991,2008,1,1
117992,2008,1,1
117992,2012,1,2
117993,2008,1,1
117993,2012,1,2
117994,2008,1,1
117994,2012,1,2
117995,2008,1,1
117995,2012,1,2
117996,2008,1,1
117997,2008,1,1
117998,2008,1,1
117998,2012,1,2
117998,2016,1,3
117999,2008,1,1
117999,2012,1,2
118000,2008,1,1
118000,2012,1,2
118001,2008,1,1
118002,2008,1,1
118002,2020,1,2
118003,2008,1,1
118003,2012,1,2
118004,2008,1,1
118004,2012,1,2
118005,2008,1,1
118006,2008,1,1
118006,2012,1,2
118007,2008,1,1
118007,2012,1,2
118008,2008,1,1
118009,2008,1,1
118009,2012,1,2
118010,2008,1,1
118011,2008,1,1
118011,2012,1,2
118012,2008,1,1
118012,2016,1,2
118013,2008,1,1
118014,2008,1,1
118015,2008,1,1
118016,2008,1,1
118016,2012,1,2
118017,2008,1,1
118017,2012,1,2
118017,2016,1,3
118019,2008,1,1
118020,2008,1,1
118021,2008,1,1
118021,2012,1,2
118022,2008,1,1
118022,2012,1,2
118022,2016,1,3
118023,2008,1,1
118023,2012,1,2
118023,2020,1,3
118024,2008,1,1
118024,2012,1,2
118025,2008,1,1
118026,2008,1,1
118026,2012,1,2
118026,2016,1,3
118027,2008,1,1
118027,2012,1,2
118027,2016,1,3
118028,2008,1,1
118028,2012,1,2
118029,2008,1,1
118030,2008,1,1
118032,2008,1,1
118032,2012,1,2
118032,2016,1,3
118033,2008,1,1
118035,2008,1,1
118035,2012,1,2
118035,2016,1,3
118035,2020,1,4
118036,2008,1,1
118037,2008,1,1
118037,2012,1,2
118037,2016,1,3
118037,2020,1,4
118038,2008,1,1
118038,2012,1,2
118039,2008,1,1
118039,2012,1,2
118039,2016,1,3
118040,2008,1,1
118040,2012,1,2
118040,2016,1,3
118040,2020,1,4
118041,2008,1,1
118041,2016,1,2
118041,2020,1,3
118042,2008,1,1
118042,2012,1,2
118043,2008,1,1
118043,2012,1,2
118043,2016,1,3
118044,2008,1,1
118045,2008,1,1
118046,2008,1,1
118047,2008,1,1
118048,2008,1,1
118049,2008,1,1
118049,2012,1,2
118050,2008,1,1
118051,2008,1,1
118052,2008,1,1
118052,2012,1,2
118053,2008,1,1
118054,2008,1,1
118055,2008,1,1
118055,2012,1,2
118056,2008,1,1
118056,2012,1,2
118058,2008,1,1
118059,2008,1,1
118060,2008,1,1
118061,2008,1,1
118062,2008,1,1
118064,2008,1,1
118064,2012,1,2
118064,2016,1,3
118065,2008,1,1
118066,2008,1,1
118067,2008,1,1
118068,2008,1,1
118069,2008,1,1
118070,2008,1,1
118070,2012,1,2
118070,2016,1,3
118071,2008,1,1
118071,2016,1,2
118072,2008,1,1
118073,2008,1,1
118073,2012,1,2
118073,2016,1,3
118074,2008,1,1
118075,2008,1,1
118076,2008,1,1
118077,2008,1,1
118077,2012,1,2
118078,2008,1,1
118079,2008,1,1
118079,2012,1,2
118080,2008,1,1
118080,2012,1,2
118081,2008,1,1
118082,2008,1,1
118083,2008,1,1
118084,2008,1,1
118085,2008,1,1
118086,2008,1,1
118086,2012,1,2
118087,2008,1,1
118088,2008,1,1
118088,2012,1,2
118089,2008,1,1
118089,2012,1,2
118090,2008,1,1
118091,2008,1,1
118092,2008,1,1
118093,2008,1,1
118093,2012,1,2
118094,2008,1,1
118094,2012,1,2
118095,2008,1,1
118096,2008,1,1
118097,2008,1,1
118098,2008,1,1
118098,2012,1,2
118099,2008,1,1
118099,2012,1,2
118100,2008,1,1
118101,2008,1,1
118102,2008,1,1
118103,2008,1,1
118104,2008,1,1
118105,2008,1,1
118106,2008,1,1
118107,2008,1,1
118108,2008,1,1
118108,2020,1,2
118109,2008,1,1
118109,2012,1,2
118110,2008,1,1
118111,2008,1,1
118111,2012,1,2
118112,2008,1,1
118113,2008,1,1
118114,2008,1,1
118115,2008,1,1
118116,2008,1,1
118116,2012,1,2
118117,2008,1,1
118118,2008,1,1
118119,2008,1,1
118120,2008,1,1
118120,2012,1,2
118121,2008,1,1
118121,2012,1,2
118122,2008,1,1
118123,2008,1,1
118123,2012,1,2
118124,2008,1,1
118124,2012,1,2
118125,2008,1,1
118125,2012,1,2
118125,2016,1,3
118126,2008,1,1
118126,2012,1,2
118127,2008,1,1
118128,2008,1,1
118128,2012,1,2
118128,2016,1,3
118129,2008,1,1
118130,2008,1,1
118130,2012,1,2
118130,2016,1,3
118131,2008,1,1
118132,2008,1,1
118132,2012,1,2
118132,2016,1,3
118132,2020,1,4
118134,2008,1,1
118135,2008,1,1
118136,2008,1,1
118137,2008,1,1
118138,2008,1,1
118139,2008,1,1
118140,2008,1,1
118141,2008,1,1
118142,2008,1,1
118143,2008,1,1
118144,2008,1,1
118145,2008,1,1
118146,2008,1,1
118147,2008,1,1
118147,2012,1,2
118148,2008,1,1
118149,2008,1,1
118150,2008,1,1
118151,2008,1,1
118152,2008,1,1
118152,2012,1,2
118152,2016,1,3
118152,2020,1,4
118153,2008,1,1
118154,2008,1,1
118154,2012,2,2
118154,2016,2,3
118155,2008,1,1
118156,2008,1,1
118156,2012,1,2
118156,2016,1,3
118157,2008,1,1
118157,2012,2,2
118158,2008,1,1
118159,2008,1,1
118159,2012,2,2
118159,2016,2,3
118160,2008,1,1
118161,2008,1,1
118161,2012,1,2
118161,2016,2,3
118161,2020,2,4
118162,2008,1,1
118162,2012,1,2
118163,2008,1,1
118164,2008,1,1
118164,2012,1,2
118165,2008,1,1
118166,2008,1,1
118167,2008,2,1
118168,2008,2,1
118169,2008,2,1
118169,2012,1,2
118169,2016,1,3
118170,2008,1,1
118170,2012,2,2
118171,2008,2,1
118171,2012,2,2
118171,2016,1,3
118172,2008,2,1
118173,2008,2,1
118174,2008,2,1
118175,2008,1,1
118176,2008,1,1
118177,2008,2,1
118177,2012,2,2
118178,2008,2,1
118179,2008,1,1
118179,2012,2,2
118180,2008,2,1
118181,2008,2,1
118182,2008,1,1
118183,2008,1,1
118184,2008,2,1
118184,2012,2,2
118185,2008,1,1
118185,2012,1,2
118185,2016,1,3
118185,2020,1,4
118186,2008,2,1
118186,2012,2,2
118187,2008,1,1
118187,2012,1,2
118187,2016,1,3
118188,2008,1,1
118188,2012,1,2
118189,2008,1,1
118190,2008,1,1
118190,2020,1,2
118191,2008,1,1
118191,2012,1,2
118192,2008,1,1
118193,2008,1,1
118193,2012,1,2
118194,2008,1,1
118195,2008,1,1
118195,2012,2,2
118195,2020,2,3
118196,2008,1,1
118196,2012,2,2
118198,2008,1,1
118198,2012,2,2
118198,2016,2,3
118199,2008,1,1
118199,2012,1,2
118199,2016,2,3
118199,2020,2,4
118200,2008,1,1
118200,2012,2,2
118201,2008,1,1
118202,2008,1,1
118203,2008,1,1
118204,2008,1,1
118204,2012,1,2
118205,2008,1,1
118206,2008,1,1
118207,2008,1,1
118208,2008,2,1
118209,2008,1,1
118210,2008,2,1
118210,2012,1,2
118210,2016,2,3
118211,2008,2,1
118211,2012,1,2
118212,2008,2,1
118213,2008,1,1
118213,2012,1,2
118213,2016,1,3
118213,2020,1,4
118214,2008,1,1
118215,2008,2,1
118216,2008,2,1
118217,2008,2,1
118218,2008,2,1
118219,2008,1,1
118219,2016,2,2
118220,2008,2,1
118220,2012,1,2
118220,2016,2,3
118220,2020,1,4
118221,2008,2,1
118222,2008,1,1
118223,2008,2,1
118224,2008,2,1
118224,2012,1,2
118225,2008,1,1
118226,2008,1,1
118227,2008,1,1
118228,2008,2,1
118229,2008,1,1
118230,2008,2,1
118231,2008,2,1
118232,2008,2,1
118232,2012,2,2
118233,2008,2,1
118234,2008,2,1
118234,2012,2,2
118234,2016,1,3
118235,2008,1,1
118235,2012,2,2
118236,2008,1,1
118236,2012,2,2
118237,2008,1,1
118238,2008,2,1
118239,2008,2,1
118239,2012,1,2
118239,2016,1,3
118239,2020,2,4
118240,2008,2,1
118240,2016,1,2
118240,2020,2,3
118241,2008,2,1
118241,2012,2,2
118242,2008,2,1
118242,2012,2,2
118242,2016,1,3
118244,2008,2,1
118244,2012,2,2
118244,2016,1,3
118245,2008,2,1
118245,2012,2,2
118246,2008,1,1
118247,2008,1,1
118247,2012,1,2
118248,2008,1,1
118249,2008,2,1
118250,2008,1,1
118251,2008,1,1
118252,2008,1,1
118253,2008,1,1
118254,2008,2,1
118255,2008,1,1
118256,2008,1,1
118257,2008,1,1
118258,2008,1,1
118259,2008,1,1
118260,2008,1,1
118260,2012,2,2
118261,2008,1,1
118262,2008,1,1
118262,2016,2,2
118263,1908,3,1
118264,1996,1,1
118265,1984,1,1
118266,1928,1,1
118267,1928,1,1
118268,1960,1,1
118269,2008,1,1
118269,2012,1,2
118271,1936,1,1
118272,1948,1,1
118273,1936,1,1
118274,1948,1,1
118275,2008,1,1
118275,2012,1,2
118275,2016,1,3
118276,1920,2,1
118277,1968,1,1
118278,2008,1,1
118278,2012,1,2
118278,2016,1,3
118278,2020,1,4
118279,1924,1,1
118280,1900,1,1
118281,1900,1,1
118282,1900,2,1
118283,1900,1,1
118284,1900,1,1
118285,1900,1,1
118286,1900,1,1
118287,1900,1,1
118288,1960,2,1
118289,1960,1,1
118290,1900,1,1
118291,1900,1,1
118292,1948,1,1
118293,1924,1,1
118294,1920,1,1
118294,1924,1,2
118295,2008,2,1
118296,1928,1,1
118297,1928,2,1
118298,1928,2,1
118299,1928,2,1
118300,1928,2,1
118301,1948,3,1
118302,1976,3,1
118303,1984,1,1
118304,1904,3,1
118310,2010,3,1
118310,2014,3,2
118310,2018,2,3
118311,2010,5,1
118312,2010,2,1
118314,2010,1,1
118314,2018,2,2
118316,2010,3,1
118317,2010,3,1
118318,2010,5,1
118318,2018,3,2
118319,2010,4,1
118320,2010,3,1
118320,2014,2,2
118320,2018,1,3
118321,2010,2,1
118322,2010,1,1
118322,2014,2,2
118323,2010,2,1
118324,2010,5,1
118324,2014,5,2
118325,2010,3,1
118325,2014,4,2
118325,2018,2,3
118326,2010,1,1
118327,2010,2,1
118327,2014,2,2
118327,2018,2,3
118328,2010,1,1
118329,2010,2,1
118330,2010,2,1
118331,2010,1,1
118331,2014,1,2
118332,2010,1,1
118333,2010,2,1
118334,2010,2,1
118334,2014,2,2
118335,2010,2,1
118336,2010,2,1
118336,2014,1,2
118337,2010,3,1
118338,2010,4,1
118338,2014,4,2
118338,2018,1,3
118339,2010,1,1
118340,2010,1,1
118340,2014,1,2
118340,2018,1,3
118341,2010,3,1
118341,2014,3,2
118341,2018,3,3
118341,2022,3,4
118342,2010,2,1
118343,2010,2,1
118344,2010,1,1
118345,2010,1,1
118346,2010,1,1
118347,2010,2,1
118347,2014,1,2
118347,2018,2,3
118347,2022,1,4
118348,2010,2,1
118348,2014,2,2
118350,2010,1,1
118350,2014,3,2
118350,2018,3,3
118350,2022,2,4
118351,2010,1,1
118351,2014,4,2
118352,2010,1,1
118352,2014,2,2
118353,2010,1,1
118354,2010,4,1
118355,2010,1,1
118355,2014,4,2
118357,2010,1,1
118357,2014,2,2
118357,2018,2,3
118357,2022,2,4
118358,2010,1,1
118359,2010,4,1
118359,2014,3,2
118360,2010,1,1
118361,2010,1,1
118361,2014,3,2
118361,2018,5,3
118361,2022,5,4
118362,2010,4,1
118362,2014,4,2
118364,2010,1,1
118364,2014,2,2
118364,2018,3,3
118366,2010,2,1
118366,2014,2,2
118367,2010,3,1
118367,2014,1,2
118367,2016,1,3
118367,2020,1,4
118368,2010,2,1
118369,2010,3,1
118370,2010,1,1
118370,2014,1,2
118370,2022,1,3
118371,2010,2,1
118371,2014,1,2
118372,2010,1,1
118373,2010,4,1
118374,2010,2,1
118374,2014,2,2
118375,2010,5,1
118375,2014,3,2
118375,2018,5,3
118376,2010,2,1
118377,2010,2,1
118378,2010,2,1
118379,2010,1,1
118379,2014,1,2
118380,2010,1,1
118381,2010,1,1
118382,2010,2,1
118382,2014,2,2
118382,2018,2,3
118383,2010,1,1
118385,2010,1,1
118386,2010,1,1
118387,2010,2,1
118387,2014,2,2
118388,2010,2,1
118388,2014,2,2
118388,2018,1,3
118388,2022,1,4
118389,2010,1,1
118390,2010,3,1
118390,2018,2,2
118392,2010,1,1
118393,2010,2,1
118393,2014,1,2
118393,2018,1,3
118394,2010,1,1
118394,2014,2,2
118394,2018,3,3
118394,2022,2,4
118395,2010,1,1
118395,2014,3,2
118396,2010,1,1
118398,2010,1,1
118399,2010,3,1
118399,2014,1,2
118400,2010,2,1
118401,2010,2,1
118401,2014,3,2
118403,2010,2,1
118403,2014,2,2
118403,2018,3,3
118404,2010,2,1
118404,2014,2,2
118405,2010,1,1
118406,2010,2,1
118406,2014,2,2
118407,2010,2,1
118407,2014,2,2
118407,2018,3,3
118408,2010,2,1
118409,2010,2,1
118410,2010,1,1
118411,2010,3,1
118412,2010,3,1
118413,2010,2,1
118414,2010,2,1
118414,2014,2,2
118415,2010,1,1
118416,2010,2,1
118416,2014,2,2
118416,2018,3,3
118417,2010,1,1
118417,2014,1,2
118418,2010,5,1
118418,2014,5,2
118419,2010,2,1
118419,2014,4,2
118419,2022,2,3
118420,2010,1,1
118420,2014,2,2
118421,2010,1,1
118421,2014,1,2
118422,2010,2,1
118423,2010,1,1
118424,2010,3,1
118424,2014,3,2
118424,2018,3,3
118424,2022,1,4
118425,2010,2,1
118426,2010,2,1
118426,2014,2,2
118427,2010,2,1
118428,2010,4,1
118428,2014,5,2
118428,2018,5,3
118428,2022,3,4
118429,2010,1,1
118429,2014,1,2
118429,2018,2,3
118430,2010,1,1
118431,2010,2,1
118431,2014,2,2
118432,2010,2,1
118432,2014,2,2
118432,2018,3,3
118433,2010,5,1
118433,2014,3,2
118433,2018,1,3
118434,2010,4,1
118434,2014,2,2
118435,2010,1,1
118436,2010,3,1
118437,2010,1,1
118437,2014,1,2
118437,2018,2,3
118437,2022,1,4
118438,2010,3,1
118438,2014,2,2
118438,2018,3,3
118438,2022,2,4
118439,2010,1,1
118439,2018,2,2
118440,2010,2,1
118440,2014,2,2
118440,2018,2,3
118440,2022,2,4
118441,2010,1,1
118441,2014,1,2
118441,2018,2,3
118442,2010,2,1
118443,2010,1,1
118444,2010,2,1
118444,2014,2,2
118444,2022,2,3
118446,2010,3,1
118446,2014,4,2
118447,2010,1,1
118448,2010,1,1
118448,2014,1,2
118449,2010,2,1
118450,2010,2,1
118450,2014,1,2
118452,2010,1,1
118452,2014,1,2
118453,2010,3,1
118454,2010,1,1
118454,2014,1,2
118455,2010,2,1
118455,2014,3,2
118456,2010,1,1
118457,2010,2,1
118457,2014,1,2
118457,2022,2,3
118458,2010,2,1
118459,2010,2,1
118459,2018,1,2
118460,2010,2,1
118461,2010,3,1
118461,2014,1,2
118462,2010,2,1
118463,2010,2,1
118464,2010,3,1
118464,2014,2,2
118465,2010,1,1
118466,2010,2,1
118467,2010,1,1
118467,2014,2,2
118468,2010,2,1
118469,2010,2,1
118469,2014,2,2
118469,2018,2,3
118470,2010,2,1
118471,2010,3,1
118472,2010,2,1
118473,2010,2,1
118473,2014,2,2
118474,2010,1,1
118475,2010,1,1
118475,2018,1,2
118476,2010,1,1
118477,2010,1,1
118477,2018,3,2
118477,2022,3,3
118478,2010,3,1
118478,2014,2,2
118478,2018,1,3
118479,2010,1,1
118481,2010,1,1
118481,2018,1,2
118481,2022,2,3
118482,2010,1,1
118483,2010,2,1
118483,2014,2,2
118484,2010,1,1
118487,2010,2,1
118487,2014,3,2
118487,2018,3,3
118488,2010,2,1
118488,2014,2,2
118489,2010,1,1
118490,2010,2,1
118490,2014,2,2
118491,2010,5,1
118492,2010,2,1
118493,2010,2,1
118494,2010,2,1
118494,2014,2,2
118495,2010,2,1
118496,2010,3,1
118497,2010,5,1
118498,2010,2,1
118498,2014,2,2
118499,2010,1,1
118501,2010,5,1
118501,2014,5,2
118501,2018,6,3
118502,2010,5,1
118502,2014,1,2
118503,2010,3,1
118503,2014,4,2
118503,2018,4,3
118504,2010,2,1
118505,2010,5,1
118505,2014,5,2
118506,2010,3,1
118506,2018,4,2
118507,2010,5,1
118508,2010,5,1
118508,2014,5,2
118509,2010,4,1
118509,2014,5,2
118509,2018,6,3
118510,2010,3,1
118510,2014,4,2
118510,2018,6,3
118510,2022,5,4
118511,2010,1,1
118511,2014,6,2
118511,2018,4,3
118512,2010,1,1
118513,2010,4,1
118513,2014,2,2
118516,2010,5,1
118516,2014,5,2
118516,2018,6,3
118517,2010,3,1
118517,2014,2,2
118518,2010,5,1
118518,2014,5,2
118518,2018,5,3
118519,2010,2,1
118519,2018,2,2
118520,2010,4,1
118520,2014,5,2
118520,2018,6,3
118521,2010,3,1
118521,2014,4,2
118521,2018,4,3
118521,2022,5,4
118522,2010,2,1
118522,2014,6,2
118523,2010,3,1
118524,2010,5,1
118525,2010,4,1
118525,2014,5,2
118525,2018,5,3
118525,2022,5,4
118526,2010,4,1
118526,2014,6,2
118526,2018,1,3
118529,2010,3,1
118529,2014,4,2
118530,2010,3,1
118530,2014,4,2
118530,2018,6,3
118531,2010,4,1
118531,2014,6,2
118532,2010,1,1
118533,2010,4,1
118533,2014,5,2
118533,2018,3,3
118534,2010,4,1
118534,2014,4,2
118534,2018,5,3
118535,2010,2,1
118536,2010,3,1
118537,2010,2,1
118537,2014,2,2
118538,2010,3,1
118538,2014,2,2
118539,2010,3,1
118541,2010,3,1
118542,2010,2,1
118543,2010,4,1
118543,2014,6,2
118543,2018,6,3
118543,2022,6,4
118544,2010,2,1
118544,2014,4,2
118545,2010,3,1
118546,2010,4,1
118547,2010,1,1
118548,2010,1,1
118549,2010,2,1
118549,2014,4,2
118549,2018,4,3
118549,2022,5,4
118550,2010,5,1
118550,2014,5,2
118550,2018,5,3
118551,2010,5,1
118551,2014,4,2
118552,2010,4,1
118552,2014,3,2
118553,2010,1,1
118554,2010,5,1
118554,2014,6,2
118554,2018,6,3
118555,2010,2,1
118556,2010,3,1
118557,2010,3,1
118557,2014,6,2
118558,2010,4,1
118558,2014,4,2
118558,2018,2,3
118559,2010,4,1
118559,2014,3,2
118561,2010,2,1
118561,2014,5,2
118562,2010,2,1
118562,2014,1,2
118563,2010,2,1
118563,2014,2,2
118563,2018,3,3
118564,2010,5,1
118564,2014,5,2
118564,2018,6,3
118565,2010,1,1
118567,2010,1,1
118568,2010,5,1
118568,2014,5,2
118568,2022,1,3
118569,2010,2,1
118570,2010,2,1
118572,2010,4,1
118572,2014,3,2
118573,2010,2,1
118574,2010,2,1
118575,2010,3,1
118575,2014,5,2
118575,2018,5,3
118576,2010,4,1
118576,2014,4,2
118577,2010,2,1
118578,2010,3,1
118578,2014,6,2
118578,2018,4,3
118578,2022,2,4
118579,2010,1,1
118580,2010,5,1
118580,2014,2,2
118581,2010,3,1
118581,2014,5,2
118581,2018,4,3
118582,2010,5,1
118582,2014,5,2
118582,2018,6,3
118582,2022,6,4
118583,2010,1,1
118583,2014,6,2
118583,2018,5,3
118584,2010,4,1
118585,2010,2,1
118586,2010,2,1
118587,2010,2,1
118588,2010,4,1
118588,2014,2,2
118589,2010,4,1
118590,2010,2,1
118590,2014,4,2
118590,2018,5,3
118590,2022,6,4
118591,2010,5,1
118594,2010,4,1
118595,2010,4,1
118595,2014,6,2
118595,2018,6,3
118596,2010,1,1
118597,2010,2,1
118597,2014,1,2
118598,2010,2,1
118598,2014,3,2
118600,2010,4,1
118600,2014,5,2
118600,2018,5,3
118601,2010,5,1
118602,2010,3,1
118602,2014,4,2
118602,2018,5,3
118602,2022,5,4
118603,2010,5,1
118603,2014,5,2
118603,2018,4,3
118604,2010,1,1
118605,2010,4,1
118605,2014,3,2
118606,2010,1,1
118606,2014,4,2
118608,2010,4,1
118608,2014,5,2
118609,2010,5,1
118609,2014,5,2
118610,2010,3,1
118610,2014,2,2
118611,2010,3,1
118611,2014,3,2
118611,2018,1,3
118612,2010,1,1
118614,2010,1,1
118615,2010,1,1
118615,2014,2,2
118615,2018,1,3
118616,2010,1,1
118617,2010,1,1
118619,2010,1,1
118621,2010,1,1
118622,2010,1,1
118623,2010,1,1
118624,2010,1,1
118624,2014,1,2
118625,2010,1,1
118625,2014,2,2
118625,2018,1,3
118626,2010,1,1
118627,2010,2,1
118628,2010,1,1
118628,2014,1,2
118629,2010,1,1
118629,2014,2,2
118629,2018,2,3
118629,2022,2,4
118630,2010,1,1
118631,2010,1,1
118632,2010,1,1
118634,2010,2,1
118636,2010,1,1
118637,2010,2,1
118638,2010,1,1
118638,2014,1,2
118639,2010,1,1
118639,2014,1,2
118639,2018,1,3
118640,2010,1,1
118640,2014,2,2
118641,2010,1,1
118642,2010,2,1
118643,2010,1,1
118643,2014,2,2
118644,2010,1,1
118644,2014,1,2
118644,2018,1,3
118644,2022,3,4
118645,2010,1,1
118645,2014,1,2
118645,2018,1,3
118646,2010,1,1
118647,2010,1,1
118648,2010,1,1
118648,2014,1,2
118649,2010,1,1
118650,2010,1,1
118650,2014,1,2
118651,2010,2,1
118651,2014,2,2
118651,2018,1,3
118652,2010,1,1
118653,2010,2,1
118653,2014,1,2
118654,2010,1,1
118655,2010,1,1
118656,2010,1,1
118657,2010,1,1
118659,2010,1,1
118660,2010,1,1
118661,2010,2,1
118661,2018,1,2
118662,2010,1,1
118662,2014,2,2
118662,2018,2,3
118663,2010,1,1
118664,2010,2,1
118664,2014,2,2
118664,2018,2,3
118665,2010,2,1
118665,2014,1,2
118666,2010,2,1
118669,2010,2,1
118670,2010,1,1
118670,2014,2,2
118670,2018,2,3
118670,2022,2,4
118671,2010,1,1
118671,2014,1,2
118671,2018,2,3
118672,2010,1,1
118672,2014,1,2
118672,2018,1,3
118672,2022,3,4
118674,2010,2,1
118675,2010,1,1
118676,2010,1,1
118676,2014,2,2
118676,2018,1,3
118676,2022,1,4
118677,2010,1,1
118678,2010,1,1
118679,2010,1,1
118680,2010,1,1
118682,2010,2,1
118682,2014,2,2
118683,2010,2,1
118684,2010,2,1
118685,2010,1,1
118687,2010,1,1
118688,2010,1,1
118688,2018,1,2
118689,2010,1,1
118690,2010,1,1
118691,2010,1,1
118692,2010,1,1
118693,2010,1,1
118693,2014,1,2
118693,2018,1,3
118694,2010,2,1
118694,2014,2,2
118694,2018,2,3
118696,2010,1,1
118699,2010,1,1
118699,2014,1,2
118700,2010,1,1
118701,2010,1,1
118701,2014,2,2
118702,2010,1,1
118702,2014,1,2
118703,2010,1,1
118703,2014,1,2
118704,2010,2,1
118706,2010,1,1
118707,2010,1,1
118708,2010,2,1
118709,2010,1,1
118710,2010,1,1
118711,2010,1,1
118712,2010,2,1
118712,2014,2,2
118712,2018,1,3
118713,2010,1,1
118714,2010,2,1
118714,2014,2,2
118715,2010,1,1
118719,2010,1,1
118720,2010,1,1
118720,2018,1,2
118721,2010,1,1
118721,2014,1,2
118722,2010,5,1
118722,2014,5,2
118722,2018,5,3
118723,2010,1,1
118723,2014,2,2
118724,2010,2,1
118724,2014,2,2
118724,2018,2,3
118725,2010,1,1
118726,2010,4,1
118726,2014,3,2
118726,2022,3,3
118727,2010,1,1
118728,2010,4,1
118728,2014,4,2
118728,2018,4,3
118728,2022,3,4
118729,2010,3,1
118729,2014,3,2
118729,2018,3,3
118729,2022,3,4
118730,2010,1,1
